tic,score,vol20,off_lo60,mom20,volsurge,liq,px,r_hari,ara_60h
LMAX,0.6224160206718345,0.032083107265495195,0.4693542706062268,-0.026951058201058364,1.1953045228582757,81972500.0,107.0,0.009433962264151052,0
IBOS,0.622093023255814,0.044145903736628585,0.3145620581304007,0.22009569377990434,0.1884899516775198,1057965150.0,90.0,-0.01098901098901095,0
PTRO,0.6217700258397933,0.02748006500556389,0.34326501642237295,-0.02868402533427139,1.994183208800379,219966207500.0,5325.0,0.0,0
HYGN,0.6217700258397933,0.017912763956202563,0.3261202552098805,0.03551790281329925,1.880678323597365,348184850.0,183.0,0.016666666666666607,0
DGNS,0.6211240310077519,0.030023556220216605,0.19062667704196534,0.13868348557343735,0.7858586198985643,231456900.0,278.0,0.0,0
CRAB,0.6162790697674418,0.02447297599864624,0.08653846153846168,0.08653846153846168,3.0287342099638925,106681200.0,226.0,0.05607476635514019,0
AMAR,0.6159560723514212,0.01414439135558818,0.18900833359149827,0.0726887791107973,9.523459317059942,92924700.0,240.0,0.008403361344537785,0
CARS,0.6153100775193799,0.025425096556110787,0.29158837183596686,0.1368169126445946,0.7061647471357066,704855350.0,114.0,0.008849557522123908,0
APII,0.6136950904392765,0.018034913882441567,0.1304450757575768,0.05268959435626153,109.93096875118707,14478950.0,200.0,-0.029126213592232997,0
MDIA,0.6136950904392765,0.07117607607914302,1.9456168831168839,-0.41087662337662334,1.0087103536306996,45025410750.0,191.0,-0.04500000000000004,1
KUAS,0.6127260981912144,0.03944314879321603,0.25554850982878996,0.1451706188548294,0.364427034529619,1834357050.0,100.0,0.010101010101010166,0
POLI,0.6120801033591731,0.03782525495720687,0.33416508309684834,0.08353466578812485,0.3726715172755324,26251000.0,925.0,-0.015957446808510634,0
RMKO,0.6114341085271319,0.03158069709294396,0.21429197855996907,0.072072072072072,0.7734773821971636,2481213600.0,322.0,-0.012269938650306789,2
TOTL,0.6114341085271318,0.03071253416114011,0.53517743613455,0.07554421768707464,0.3686095388047363,6719605000.0,1545.0,0.0,0
INTD,0.6107881136950905,0.062491100921665495,0.1766064124554687,-0.10273180057352749,3.446084123604929,111607200.0,246.0,-0.08208955223880599,0
DART,0.6104651162790697,0.01955094203463102,0.4153908045087755,0.005839308152856715,1.556063226756632,160580750.0,168.0,0.012048192771084265,1
KOPI,0.6101421188630491,0.01598249079557741,0.25072435773614155,0.029411764705883137,4.04750345381858,140351900.0,210.0,0.01941747572815533,0
MTEL,0.6101421188630491,0.017625117416651057,0.15364551984270247,0.14291393361160765,2.0694885372919334,13746529100.0,500.0,0.046025104602510414,0
CBUT,0.6049741602067182,0.03470751186591257,0.2948177238965255,0.12894429294896792,0.3604205972351274,185379250.0,1035.0,-0.018957345971563955,0
SBMA,0.6046511627906976,0.015171872165362999,0.14653842664005,0.09345794392523299,5.9487823740639545,117408800.0,117.0,0.026315789473684292,0
GZCO,0.6040051679586564,0.03887413997279732,0.27399219885558623,0.009085911986290496,0.7405905686460497,4498098600.0,188.0,-0.02083333333333337,0
TLDN,0.6030361757105944,0.025588507915075914,0.23515951002826685,0.07826086956521716,0.8553705895555952,872127250.0,620.0,-0.023622047244094446,0
EPMT,0.6027131782945736,0.02365761930776513,0.17228540357215283,0.13721703679862696,1.0368893574331333,117622000.0,2650.0,0.0076045627376426506,0
DKHH,0.599483204134367,0.04142053667182764,0.19560439560439602,0.04615384615384599,0.662313311944827,1036304250.0,68.0,-0.02857142857142858,0
BIPP,0.5985142118863049,0.04721359434342991,0.10377358490566047,0.03174603174603163,1.0173385490005273,931041000.0,67.0,-0.02898550724637683,0
HDFA,0.5968992248062016,0.011383624342397232,0.2402436672238657,0.06195774216596961,4.132658278091409,69535050.0,102.0,0.0,0
AMMS,0.5968992248062016,0.05123660084513535,0.13266747376916865,0.106326369728025,0.5751773748338709,134496250.0,218.0,0.01869158878504673,0
BSIM,0.5956072351421189,0.07172147391392711,0.18465909090909083,0.15081168831168745,0.1702189785140381,354464000.0,1020.0,-0.019230769230769273,1
MDKA,0.5943152454780362,0.02646915382141936,0.19831622857006526,0.027210884353741305,1.1875464128950608,91147891000.0,2900.0,0.010452961672473782,0
PADA,0.5923772609819121,0.09068290835301443,0.7666168192483971,-0.07348927875243694,0.5086459164079558,9887884750.0,194.0,-0.058252427184465994,0
BMAS,0.5901162790697674,0.03840785713511708,0.12037271805273808,0.056611669057867076,0.9244153944409526,128315150.0,505.0,-0.009803921568627416,0
HAJJ,0.5881782945736433,0.03139213410396002,0.12156539341005268,0.037298981224214156,1.2253415251266044,790059000.0,112.0,-0.02608695652173909,0
MPOW,0.5859173126614987,0.02569750547708221,0.28522727272727355,0.11388140161725113,0.532422308537625,740140850.0,114.0,-0.008695652173912993,0
INTP,0.5859173126614987,0.020708402453584948,0.2941176470588245,-0.02789284727975716,3.3409521536821023,5154341250.0,5200.0,-0.018867924528301883,0
HOPE,0.5813953488372092,0.08640237492164657,0.9848886018727785,-0.11311172668513403,0.5457981117732738,13169774400.0,226.0,0.008928571428571397,0
TKIM,0.5791343669250646,0.021944957914710288,0.3484298975672233,-0.037715871710525484,2.0034272356789793,24966185000.0,7525.0,-0.0066006600660065695,0
SMAR,0.578811369509044,0.027303805875760152,0.2419566429998472,0.018252979272338488,0.8907034863259379,703247500.0,6225.0,-0.02734375,0
SMGA,0.5784883720930233,0.03214420191020816,0.2645926703945285,0.0767479674796745,0.4033659123077171,1198569550.0,86.0,0.0,0
UNIQ,0.5784883720930232,0.015539417497600959,0.2625730212275792,0.024985388661601382,1.9366386562220714,199056700.0,122.0,0.0,0
INDY,0.5771963824289406,0.03753059109471465,0.39542345361269926,0.020208145306858993,0.36997401608464836,65340999500.0,2730.0,-0.010869565217391353,0
COIN,0.5739664082687339,0.06856444287814331,0.17569355300145517,0.06891669711362791,0.28704090739960636,34369686500.0,755.0,0.027210884353741527,1
MAHA,0.5723514211886305,0.012712908402200115,0.15416445623342123,0.02768068020784109,41.641669051172165,616829500.0,148.0,0.034965034965035,0
KLIN,0.5720284237726099,0.031468279583618294,0.25921052631578956,-1.1102230246251565e-16,0.7998882372531201,17716100.0,118.0,-0.032786885245901676,0
STAA,0.5684754521963824,0.02322473602460181,0.16351934964857273,0.07570656854302049,0.9740183880760895,6214924250.0,1200.0,0.02127659574468077,0
BDKR,0.5684754521963824,0.020432227697754535,0.20934772351969655,0.006409235668789259,1.5894478423247516,1124001400.0,159.0,-0.030487804878048808,0
INKP,0.5662144702842378,0.019109630999457516,0.22208852717517802,0.006057820855615015,1.6300942606733502,33547925000.0,8625.0,-0.011461318051575908,0
HALO,0.5658914728682171,0.06711150056164286,0.17365569937845793,-0.02937625754527118,0.8567906226076812,709105450.0,72.0,-0.027027027027026973,0
PORT,0.5636304909560723,0.029913386683660267,0.15210858351940937,0.09738537324744234,0.6160757649344342,24708000.0,960.0,0.005235602094240788,0
SLIS,0.5636304909560723,0.044086971486796765,0.45153439153439145,-0.17559912854030513,1.0639751386314744,3135804850.0,88.0,-0.011235955056179803,0
LINK,0.5607235142118863,0.038781836481808475,0.24546028355020288,0.019697090157417163,0.46097571554561706,51874750.0,1745.0,0.06402439024390238,0
ASLC,0.5591085271317828,0.035513161059344635,0.10681114551083604,0.0175521821631881,1.0356428118336527,488390200.0,66.0,0.01538461538461533,0
SMGR,0.5578165374677002,0.04686970944138117,0.10302811522323707,-0.01235887786520673,1.170087593576045,35241825250.0,1550.0,-0.043209876543209846,0
DAYA,0.5565245478036176,0.023291463600049057,0.14361702127659592,0.06435643564356464,1.0544062212460301,8422750.0,1075.0,0.03864734299516903,0
BINO,0.5555555555555556,0.012377910362404697,0.23204534662867893,-0.008395734059450932,14.093308483506197,64950150.0,115.0,-0.008620689655172376,0
ERAL,0.5539405684754523,0.02615150030114361,0.17106653520383874,0.029933774834437266,0.9010311102449634,2541008600.0,324.0,-0.02409638554216864,0
RCCC,0.5529715762273902,0.021605689954817757,0.39441083261307974,0.04761904761904745,0.5636917759305591,92349050.0,115.0,0.0,0
BELI,0.5516795865633075,0.08763987617586468,0.10290076335877885,0.02120441051738786,0.5112502359838816,528637800.0,280.0,-0.020979020979020935,2
CBDK,0.5494186046511629,0.02605127872542369,0.12358219555025762,0.019169051955937322,1.2909989033181255,10240435500.0,3750.0,0.024590163934426146,0
ESTA,0.5494186046511628,0.017531662949922235,0.06432748538011701,0.027626537608388846,73.75663428743958,162125550.0,182.0,0.02824858757062154,0
HELI,0.5487726098191215,0.024949563295723884,0.17661365362611958,0.039675101530771695,0.8527216859177471,240094750.0,208.0,-0.054545454545454564,0
TMAS,0.5487726098191215,0.02341819868753795,0.25096525096525,0.09336332958380167,0.5028132473189838,1043438300.0,144.0,-0.013698630136986356,0
BBRI,0.5484496124031008,0.01911793171578344,0.16064663207442043,0.021725838264299746,1.560669247958336,511530854500.0,3310.0,-0.006006006006005982,0
AISA,0.54812661498708,0.01828520663214507,0.19018903499504147,-0.04244050561401069,40.09229268097381,464572050.0,120.0,0.02564102564102555,0
MEJA,0.5478036175710594,0.03767036472603463,0.611244979919678,-0.01666666666666694,0.3408747019364812,3463418650.0,112.0,-0.02608695652173909,0
DSSA,0.5474806201550387,0.029368759424194778,0.2772522522522505,0.01671821074806079,0.5171162888749161,426503500750.0,1060.0,-0.0535714285714286,0
DOID,0.5468346253229974,0.036716146129234,0.16305246938610019,0.057627118644067776,0.4615856353780052,1023709500.0,234.0,-0.008474576271186418,0
APLI,0.5419896640826873,0.023776191835316447,0.2231092436974791,0.10937500000000067,0.47195122598309464,94230500.0,284.0,-0.006993006993006978,0
VERN,0.5410206718346253,0.026620948557402224,0.5112045454545444,-0.0641379310344834,0.9283352847721852,2164812900.0,230.0,0.017699115044247815,0
CPIN,0.5397286821705426,0.026589383268153022,0.06061808452748019,0.022615482150274202,1.6038993386766098,89720855000.0,3150.0,0.009615384615384581,0
AUTO,0.5377906976744187,0.011326627980670492,0.27842785707282247,0.05728360309641101,1.2380036667550474,9947487500.0,3360.0,0.012048192771084265,0
MTWI,0.536498708010336,0.019087769075986492,0.10583844308184465,0.0619559651817716,1.444171466797696,16891900.0,272.0,0.0,0
LOPI,0.5361757105943152,0.04607431250016218,0.4368883934101322,-0.20079920079920088,0.8326385393387434,825664400.0,64.0,0.015873015873015817,0
INPC,0.5348837209302325,0.032807542986254316,0.11948736369838775,0.02110629377292894,0.7920884523253116,1203296800.0,152.0,-0.006535947712418277,0
BNGA,0.5342377260981912,0.009166940803410616,0.14036218929372768,0.053806915470608674,4.962422963723584,4005012500.0,1765.0,0.01729106628242083,0
GOLF,0.5335917312661499,0.023449020663673246,0.10915283251356422,0.07399068322981339,0.9538673037768559,423642050.0,174.0,0.0,0
PRDA,0.5332687338501292,0.017695378979306408,0.1458537221895997,0.12188188699734903,0.9949249587075691,2300966500.0,2810.0,-0.0174825174825175,0
KPIG,0.5326227390180879,0.07518025466789799,0.04615384615384577,-0.0136263736263742,1.036641175905106,17935236350.0,68.0,-0.02857142857142858,0
ALDO,0.5316537467700259,0.011017918943905183,0.3873131344736469,0.010435938945421164,1.333208401779876,62701000.0,955.0,0.0,1
TOOL,0.5300387596899224,0.03435958841193628,0.09978845639158762,0.028068612163065332,0.7781106662043253,2164922900.0,71.0,0.0,0
BSDE,0.5290697674418605,0.023832727521179122,0.07727920227920126,-0.022301228183581157,10.357341720837256,11276298750.0,605.0,-0.0546875,0
AMIN,0.5287467700258397,0.016663708090988962,0.10169491525423724,0.005420412480169556,7.782614037618124,18719700.0,260.0,0.040000000000000036,0
PSSI,0.5271317829457365,0.018894087001257186,0.274647542024687,0.09150399702546919,0.531817172075404,102636400.0,358.0,0.0,0
ARII,0.5268087855297158,0.018164155250282445,0.08147618074013474,0.035127201565557487,2.103108223312827,52081200.0,284.0,-0.04054054054054057,0
CFIN,0.5268087855297158,0.012031864587656132,0.15592933113624485,0.0625,1.7260325110215147,924714100.0,374.0,0.0,0
UNTR,0.5264857881136951,0.018809845172621575,0.06027998889714592,0.051169097478051206,2.160362531447307,89218191250.0,24825.0,-0.03404669260700388,0
BDMN,0.5258397932816538,0.015948955871571538,0.14941516799788324,0.03558419725413198,1.5383462733777977,7639914500.0,4400.0,-0.009009009009009028,0
BUKK,0.5242248062015504,0.01964292775378621,0.08421052631578907,0.03517587939698452,1.7152094578655972,54050250.0,1030.0,-0.004830917874396157,0
PTPS,0.523578811369509,0.025044453023839296,0.2836970811654358,0.018987341772151778,0.5243027528487813,351966300.0,161.0,-0.012269938650306789,0
SIPD,0.5229328165374677,0.029153098443082504,0.05930871956009498,-0.00037064492216443146,1.602590788542206,23660750.0,870.0,-0.03867403314917128,0
BABY,0.522609819121447,0.028646613156477426,0.2382858887320496,-0.16962005108556777,1.8993736873521545,452330000.0,202.0,0.0,1
OBAT,0.5219638242894057,0.03161406293389653,0.07010353753235532,0.04237288135593209,0.843971568739706,90829600.0,246.0,0.02499999999999991,0
CLEO,0.5209948320413437,0.023298763860167958,0.10691934695571881,0.09483208176887814,0.7875553905180538,5599266100.0,422.0,-0.02314814814814814,0
PRAY,0.5203488372093024,0.01660616191678307,0.19744029967223464,-0.014356193608604628,2.1296406986783554,7528500.0,720.0,0.0,0
SRAJ,0.5200258397932817,0.055867169801596964,0.2146021270108862,-0.17609489051094873,1.0243805551417646,25173750.0,12900.0,-0.01526717557251911,1
PSDN,0.519702842377261,0.03175563437289601,0.3190802743041541,-0.051799824407375405,0.7534566881322621,804838300.0,135.0,-0.007352941176470562,0
DMAS,0.5193798449612403,0.03514279866834048,0.15855012789319334,0.03458957150232278,0.41964715567423705,69597171350.0,192.0,-0.020408163265306145,0
MYOH,0.5193798449612403,0.023604560988208737,0.024883752749623733,-0.009185185185185074,14.901689826028981,104241500.0,1045.0,0.014563106796116498,0
PRIM,0.5193798449612402,0.020519257447757126,0.33475935828876935,0.035398230088494964,0.4984152863442955,535207100.0,120.0,0.0,0
RBMS,0.517764857881137,0.0280751439912735,0.2667299380009689,-0.03199791883454761,0.827085450120864,991134350.0,61.0,-0.031746031746031744,1
ARTA,0.5177648578811369,0.02934721987544336,0.05779490219324157,-0.06926406926406947,24.539013074652047,3556500.0,2150.0,-0.08119658119658124,0
ADMG,0.5174418604651162,0.028382368698324972,0.31295206199254655,-0.007499842440284676,0.5119913391122864,291702200.0,248.0,-0.008000000000000007,0
BINA,0.5167958656330749,0.01967549337910324,0.230678978521901,-0.06178271061782692,2.2151219923982026,923992000.0,4060.0,-0.004901960784313708,0
ASGR,0.5161498708010337,0.022937814538793,0.2274095460409118,0.015307613155654876,0.7223359874945045,2047100000.0,2120.0,-0.01851851851851849,0
LRNA,0.5161498708010336,0.022976732336731684,0.23678794162707573,0.10692520775623304,0.3482759225788338,42740250.0,216.0,0.0,0
SKRN,0.5161498708010336,0.01807266463335743,0.23708836551308576,0.07368421052631557,0.6396268225363019,73873700.0,408.0,0.0,0
SDMU,0.5151808785529716,0.048915073826517226,0.07663764806621898,0.04938099874808688,0.47069594752614385,1478176100.0,92.0,-0.010752688172043001,1
STAR,0.514857881136951,0.03669656882266628,0.4570007107320546,-0.1647366615199859,0.7694556249658514,43925600.0,380.0,0.005291005291005346,2
ITMA,0.5142118863049095,0.04771863674129977,0.13095205164945178,0.07621742563832523,0.16686851457000712,87937500.0,1455.0,0.0034482758620688614,0
IFSH,0.5132428940568475,0.03664772905412237,0.09625668449197855,-0.045674132630654674,1.5018551832696199,8894000.0,1025.0,0.09625668449197855,0
YULE,0.5129198966408268,0.04841286346889348,0.12177650429799503,0.022702226140621562,0.4108840563872801,4575500.0,3600.0,-0.052631578947368474,0
EMDE,0.5122739018087855,0.023219782823233445,0.27720234988692116,-0.0003508771929827681,0.7035238439603997,622676550.0,77.0,0.013157894736842035,0
CITY,0.5100129198966409,0.025617969356162493,0.1512410287081345,0.017375792811839874,0.777418141484906,145424700.0,177.0,-0.011173184357541888,0
MIKA,0.5093669250645995,0.019286063718926934,0.11531934661218712,-0.019886363636363535,4.015953744902062,7312577750.0,1725.0,-0.014285714285714235,0
TRGU,0.5090439276485789,0.027415221833546475,0.08092485549132955,0.061030532997624176,0.7561938830866212,53365150.0,170.0,0.024096385542168752,0
DKFT,0.5090439276485788,0.023016340984162626,0.09762110193516582,0.022212018596108773,1.1962453767711783,3662551250.0,685.0,0.03007518796992481,0
SRTG,0.5074289405684754,0.01484439828386368,0.2924415049038478,0.02704207195593633,0.845845988636947,7129422000.0,1845.0,0.04237288135593231,0
SICO,0.5067829457364341,0.019815984265854174,0.1815546772068517,0.07315516553649815,0.6359767840073536,374784750.0,114.0,-0.008695652173912993,0
MAPA,0.5061369509043928,0.02607013461308298,0.1057692307692315,-0.012404580152671318,1.3477576297120069,7832086250.0,690.0,0.03759398496240607,0
KAQI,0.5058139534883721,0.03195541330245523,0.11176470588235388,-0.04255319148936121,1.361579449927123,3265709100.0,95.0,0.010638297872340496,0
BRNA,0.5032299741602067,0.018771201239525557,0.22503160556257917,-0.014492753623188581,1.2509659700064497,292646250.0,680.0,0.014925373134328401,0
MSKY,0.5032299741602067,0.0681117827001656,0.1763392857142856,-0.04687500000000011,0.5381036119293439,774976400.0,68.0,-0.01449275362318836,0
BLES,0.502906976744186,0.03126863545359891,0.3952320058458165,-0.07195888063963451,0.6619976956528271,2792678150.0,195.0,0.0,0
WEHA,0.5016149870801033,0.018304458027978702,0.13487138187502956,-0.001000834028357267,1.6491830636065743,506052250.0,113.0,-0.017391304347826098,0
MKTR,0.5012919896640827,0.007389505265660509,0.12326544928425665,0.04132231404958597,3.421215084311289,62690300.0,126.0,0.008000000000000007,0
GLVA,0.5006459948320414,0.012716658708719967,0.16078756313131315,0.029677672955974677,1.4245479987561636,11255500.0,338.0,0.01807228915662651,0
BUKA,0.4970930232558139,0.0264124976602178,0.10420541148790274,-0.07842650103519655,3.311363761101099,10108503600.0,104.0,-0.00952380952380949,0
BBRM,0.4932170542635659,0.0250267826745601,0.24374766703994077,-0.0008995502248876353,0.5777800461037249,470244000.0,119.0,0.0,1
TBIG,0.4922480620155039,0.020616951861409653,0.10075900361672807,0.057359903115710154,0.9069496532715529,651338250.0,1470.0,0.027972027972027913,0
IATA,0.4899870801033592,0.0565870768087608,0.6992481203007521,-0.1577639751552793,0.27948748309751414,104374255250.0,113.0,-0.025862068965517238,0
DCII,0.4886950904392765,0.017302667941256775,0.13968197942777416,-0.0020228963188305693,1.5969363804817789,101187500.0,201950.0,0.03140960163432083,0
FUTR,0.48869509043927645,0.051536518717428786,0.4817686004126682,-0.36363330642991654,0.4828974090295035,17480947800.0,254.0,-0.059259259259259234,2
MCAS,0.4883720930232558,0.03017134929641272,0.7213551579748765,-0.17819173103134933,0.6357674800980856,563915600.0,266.0,-0.007462686567164201,3
NTBK,0.4877260981912145,0.032072283812689985,0.49501980198019924,-0.1206790123456788,0.5840015034987259,1672365900.0,77.0,-0.04938271604938271,2
HATM,0.4867571059431524,0.036971844100971075,0.5841176763709268,-0.12027252502780883,0.4291121241892232,10832936750.0,555.0,-0.017699115044247815,0
CLAY,0.48578811369509045,0.017940398068236472,0.21686314208274782,-0.014297239746591028,1.1130028941673402,38353000.0,2740.0,0.0,0
LPPS,0.4851421188630491,0.013451538600462186,0.2644796380090495,0.012499999999999956,0.9346819514162765,129658650.0,82.0,0.0,0
INCO,0.48481912144702843,0.02576753315825013,0.15605259923804948,-0.07871496924128485,1.5282228183712054,70163855500.0,4860.0,0.03846153846153855,0
OPMS,0.48352713178294576,0.017402459108902008,0.285824493731919,-0.1461321721311476,3.0244726877179975,305307700.0,113.0,-0.025862068965517238,0
BTPS,0.48158914728682173,0.019924617618665767,0.020838759401493157,-0.020150746039071077,30.97479209701044,2639241750.0,980.0,-0.0531400966183575,0
STRK,0.4812661498708011,0.031153561437263343,0.005811138014527373,-0.01095238095238149,1.7007771572787156,559558550.0,62.0,-0.06060606060606055,0
ENZO,0.481266149870801,0.048197664452599966,0.161455591816682,-0.059047619047619126,0.6304188495548397,1520901700.0,76.0,-0.012987012987012991,1
MLPT,0.48062015503875977,0.04326474056782511,0.8590153159957687,-0.131046906395067,0.27522647418310403,4328473500.0,1220.0,0.0608695652173914,3
IKBI,0.480297157622739,0.0319046524121058,0.04901960784313686,-0.0543972543972544,1.8998784707836662,253437000.0,535.0,-0.06956521739130439,0
KSIX,0.4796511627906977,0.016188661563567738,0.5480029769288015,0.05476673427991874,0.24915304767325258,177105600.0,416.0,0.004830917874396157,0
LUCK,0.478359173126615,0.021477658632197062,0.228532638317692,-0.01800962583449761,0.8278549938158413,510659600.0,115.0,-0.025423728813559365,0
UNIC,0.4780361757105943,0.007032485526255758,0.22996096531068133,-0.0016638935108154174,1.758589682697052,271073750.0,15000.0,-0.014778325123152691,0
KAEF,0.477390180878553,0.04400574565024622,0.05218870937187026,-6.255212677253041e-05,0.7046920114447468,436147700.0,442.0,-0.013392857142857095,0
GOLD,0.4770671834625323,0.02195163021562672,0.1666666666666674,0.0370370370370372,0.5132295300919797,34366300.0,280.0,-0.007092198581560294,0
BSSR,0.4751291989664082,0.013744024044805105,0.16684656652393182,0.07508194813507418,0.7838028554127319,5504143000.0,4960.0,0.0,0
PMJS,0.4748062015503876,0.02681766691717992,0.18282988871224193,0.031185031185031464,0.31683402909756403,230861250.0,144.0,-0.006896551724137945,0
PGEO,0.4744832041343669,0.019502198891084524,0.17842531229258873,-0.06002250016544297,1.720441926770453,11022210750.0,1060.0,0.004739336492890933,0
ISAT,0.4741602067183463,0.02495279867378254,0.3442111083186723,-0.07439370078740204,0.7729175873874666,186673265500.0,2370.0,0.0,0
ITMG,0.47416020671834624,0.009062426604085244,0.14402921446895034,0.029051823416506695,1.5752384145948137,38678945000.0,26700.0,0.007547169811320753,0
MTLA,0.47383720930232565,0.012028560463000396,0.11956521739130421,-5.551115123125783e-16,2.7911747422405044,4679750.0,515.0,-0.01904761904761909,0
BOLT,0.4728682170542636,0.014829473461408463,0.0858857615894042,0.03125,1.4755940816021522,8363750.0,825.0,0.0060975609756097615,0
ELSA,0.47254521963824286,0.021728451669656874,0.27243123881931997,-0.04881386861313852,0.8775384509336512,14797348750.0,695.0,-0.014184397163120588,0
PADI,0.4715762273901809,0.035236866144038495,0.04979945799458041,-0.15068493150684936,3.4340392803843787,11431919700.0,62.0,-0.07462686567164178,0
LAJU,0.4702842377260982,0.025125350289672898,0.0983606557377048,-0.01492537313432829,1.129085537110981,1307813050.0,68.0,-0.02857142857142858,0
AMRT,0.4699612403100775,0.02124891431945483,0.03585657370517925,-0.019109325022553914,3.3753401714796856,39213770250.0,1300.0,-0.018867924528301883,0
CTTH,0.46770025839793283,0.02908829952323061,0.17841269841269813,-0.03244094488188998,0.6877020931136167,1493108150.0,128.0,-0.022900763358778664,0
BCIC,0.4677002583979328,0.02610246427257899,0.12660667405192894,-0.014598540145985828,0.8604755798158649,93458550.0,135.0,0.00746268656716409,0
DMND,0.46705426356589147,0.015219587196258048,0.05086848635235697,-0.008454734651404783,8.569299415796495,21739000.0,630.0,-0.007874015748031482,0
CASA,0.4652777777777778,0.03640892907686701,0.0,-0.045205398715153056,2.3990305741983593,20115000.0,1800.0,-0.0027700831024930483,0
PGLI,0.46447028423772607,0.017017224591678107,0.1452649775808974,-0.06542056074766422,3.987372777957961,32374500.0,200.0,-0.04761904761904767,0
ARGO,0.46350129198966405,0.010386362000929999,0.39842245058014925,-0.012951779243705608,0.9408453156512528,189532750.0,1170.0,0.01298701298701288,0
INDO,0.46317829457364346,0.016122137287886036,0.16819037510263724,0.01142225497420779,0.9114487478817954,5224796250.0,183.0,0.0,0
SMRA,0.4631782945736434,0.03401948884309318,0.016513328615239464,-0.16830727658753153,9.012286144347323,7454812300.0,278.0,-0.04137931034482756,0
PYFA,0.4609173126614987,0.053544728364086365,0.15889427100770015,-0.02999705188679236,0.33511840376121155,4530540200.0,246.0,-0.03149606299212604,0
ATAP,0.459625322997416,0.031288036042590235,0.08144488759970892,-0.09363553113553169,1.524558651371597,618020500.0,555.0,-0.02631578947368418,0
PSKT,0.4593023255813954,0.06009262281694714,0.156564434984519,-0.09331995412844052,0.5464215457339047,3340696600.0,230.0,-0.008620689655172376,0
HRUM,0.45930232558139533,0.02398559246116135,0.18485182770897102,0.0017806041335453049,0.47552598859560113,15743925000.0,890.0,-0.005586592178770999,0
ASJT,0.45801033591731266,0.015631371909427927,0.0601635991820042,0.025964773401939256,1.5564790672470634,36262550.0,161.0,0.0,0
IKAN,0.4560723514211886,0.019382583216326594,0.2075311137113074,-0.04408235442718156,1.0730916596714273,790418500.0,88.0,-0.03296703296703296,0
VKTR,0.4554263565891472,0.03391160523519301,0.1803442028985509,-0.2331096986817326,1.0003814720377615,68444073000.0,785.0,0.01948051948051943,0
TAMA,0.4541343669250646,0.05310799562875386,0.3243895189317716,-0.21601398601398591,0.3877764258705922,1709642350.0,202.0,0.030612244897959107,1
PMUI,0.45381136950904394,0.01774795446331377,0.2467278287461776,-0.0259938837920487,0.875760921096619,296885250.0,104.0,0.009708737864077666,0
MBSS,0.4531653746770026,0.008234118640381916,0.15590106007067162,0.017518538794605076,1.3718025246297356,3894987000.0,2900.0,0.0034602076124568004,0
HEAL,0.4528423772609819,0.028969971653501642,0.02325581395348819,-0.06321650835244064,2.017878045140634,10088183500.0,660.0,-0.02941176470588236,0
PTPW,0.4509043927648579,0.005124548054131025,0.18756562586349856,-0.021132347637937143,2.57490298956113,36594000.0,1160.0,-0.008547008547008517,2
SGRO,0.45058139534883723,0.014574054991522546,0.7676779090534409,-0.046117021276596004,0.7121056615138318,252353000.0,4540.0,-0.023655913978494647,1
KOTA,0.4505813953488372,0.04492365274177557,0.501742353139363,-0.30545093115714594,0.30580978934002495,70157342400.0,187.0,-0.03608247422680411,0
AKRA,0.4502583979328165,0.020960687904041684,0.1354281975561893,-0.014948453608247148,0.9589726546804201,19899209750.0,1470.0,0.0,0
SAMF,0.4492894056847545,0.02404353693798205,0.13983371126228294,0.09912536443148667,0.17678676130104892,126550200.0,312.0,-0.012658227848101222,0
BBYB,0.4492894056847545,0.02682572041127403,0.03632220604777392,-0.13108661417322842,7.0681126018722695,7181603500.0,228.0,-0.06557377049180324,0
FORE,0.4492894056847545,0.02091655892371872,0.32084639498432654,-0.06001115448968186,0.735185725671737,4072976250.0,795.0,-0.01851851851851849,0
IMAS,0.4476744186046511,0.03220665426283682,0.10398329292191155,-0.005615750528541019,0.5039659421913512,156205000.0,865.0,-0.011428571428571455,0
RANC,0.44735142118863047,0.014948050736033976,0.07851851851851821,0.03703703703703698,1.1367803575819313,14234500.0,560.0,0.018181818181818077,0
ENRG,0.44670542635658916,0.027683021042428847,0.13929553452109844,-0.03159879565706647,0.7364370788308021,105950590000.0,1305.0,-0.003816793893129722,0
TGKA,0.44670542635658916,0.012449134305659729,0.07732300498970579,-6.661338147750939e-16,2.4590086359872236,4226500.0,5000.0,0.002004008016031955,0
RIGS,0.44589793281653745,0.03016192241754213,0.0,-0.10370370370370352,15.114450014342108,36605500.0,605.0,-0.0546875,0
IRRA,0.44573643410852715,0.030468725266037736,0.03930762993574577,-0.021447253705318414,1.0409452241992403,178040300.0,366.0,-0.010810810810810811,0
ISEA,0.44541343669250644,0.021079444626983204,0.3234823529411761,0.008751793400286978,0.21373958388189407,892487000.0,89.0,-0.011111111111111072,0
PNSE,0.4444444444444445,0.011101160810065899,0.03750000000000009,0.0,9.075042452458868,4446150.0,488.0,-0.008130081300813052,0
NAIK,0.4441214470284238,0.02691826431328564,0.08710262828535864,0.0007171886206081002,0.627954334606664,389660500.0,92.0,-0.010752688172043001,0
DOSS,0.4437984496124031,0.014655401208460508,0.24060150375939782,-0.029411764705882693,1.0541174504574313,351861550.0,171.0,-0.017241379310344862,0
